Record_ID,Fab_Step,Equipment_ID,Cycle_Time_Sec,Queue_Time_Sec,Wafer_Yield_Percent,Defect_Count,Machine_Status,Operator_ID,Run_Timestamp
6923,Doping,126,1282.97,680.55,92.35,3,Running,1054,1/5/2025 19:22
6924,CMP,100,1672.25,531.43,95.23,4,Maintenance,1001,1/5/2025 19:23
6925,Inspection,170,1177.35,472.43,96.55,0,Idle,1041,1/5/2025 19:24
6926,CMP,104,1696.41,642.91,94.71,0,Running,1026,1/5/2025 19:25
6927,Doping,199,795.86,441.75,97.14,2,Running,1071,1/5/2025 19:26
6928,Photolithography,183,1015.19,521.06,98.22,1,Running,1029,1/5/2025 19:27
6929,Packaging,149,1151.77,654.48,97.72,3,Running,1042,1/5/2025 19:28
6930,Inspection,103,1493.94,477,92.35,4,Running,1067,1/5/2025 19:29
6931,Photolithography,177,1919.96,429.13,93.41,1,Maintenance,1079,1/5/2025 19:30
6932,CMP,140,548.91,323.38,95.57,1,Running,1002,1/5/2025 19:31
6933,Doping,118,1968.13,854.81,94.49,3,Running,1090,1/5/2025 19:32
6934,Deposition,124,1373.8,759.48,93.86,1,Running,1022,1/5/2025 19:33
6935,Deposition,106,1241.77,409.5,100,1,Maintenance,1066,1/5/2025 19:34
6936,Doping,116,1154.27,571,91.31,3,Running,1042,1/5/2025 19:35
6937,Packaging,132,914.29,811.26,89.39,1,Running,1044,1/5/2025 19:36
6938,Inspection,159,1072.06,677.96,98.26,1,Running,1051,1/5/2025 19:37
6939,Etching,132,1064.25,705.21,94.82,2,Maintenance,1070,1/5/2025 19:38
6940,Etching,127,878.56,760.94,92.06,2,Maintenance,1050,1/5/2025 19:39
6941,Packaging,116,1412.59,493.69,94.61,3,Maintenance,1081,1/5/2025 19:40
6942,CMP,147,1046.27,673.67,100,4,Running,1022,1/5/2025 19:41
6943,Photolithography,194,1310.04,642.43,97.82,2,Running,1001,1/5/2025 19:42
6944,Photolithography,111,1396.78,396.74,96.5,4,Running,1015,1/5/2025 19:43
6945,Deposition,189,1411.93,687.76,93.26,1,Down,1072,1/5/2025 19:44
6946,Deposition,102,1185.58,498.12,96.68,2,Running,1074,1/5/2025 19:45
6947,Deposition,165,1071.15,575.16,93.4,4,Running,1045,1/5/2025 19:46
6948,Packaging,179,1478.05,642.21,100,3,Running,1094,1/5/2025 19:47
6949,Inspection,151,1423.02,804.65,96.81,1,Running,1051,1/5/2025 19:48
6950,CMP,175,1095.48,604.48,94.3,3,Maintenance,1010,1/5/2025 19:49
6951,CMP,160,704.51,677.59,92.41,1,Running,1062,1/5/2025 19:50
6952,Doping,113,565.66,667.07,100,3,Down,1071,1/5/2025 19:51
6953,Inspection,172,1668.43,363.7,93.73,6,Idle,1001,1/5/2025 19:52
6954,Photolithography,177,1261.01,398.24,99.26,4,Running,1035,1/5/2025 19:53
6955,Photolithography,166,871.68,632.64,95.18,1,Running,1009,1/5/2025 19:54
6956,Packaging,104,650.66,956.93,95.94,3,Running,1003,1/5/2025 19:55
6957,Etching,162,1565.76,677.01,95.52,1,Running,1026,1/5/2025 19:56
6958,CMP,158,1145.05,716.78,92.35,3,Idle,1058,1/5/2025 19:57
6959,Wafer_Start,157,1557.62,809.18,92.15,0,Running,1076,1/5/2025 19:58
6960,Photolithography,152,1110.85,503.28,96.3,2,Running,1003,1/5/2025 19:59
6961,Photolithography,172,1843.4,1078.19,97.47,4,Running,1093,1/5/2025 20:00
6962,Wafer_Start,177,1545.76,856.67,98.43,3,Running,1017,1/5/2025 20:01
6963,Packaging,143,810.22,680.21,94.51,1,Running,1054,1/5/2025 20:02
6964,Wafer_Start,171,1662.08,523.34,93.03,6,Running,1042,1/5/2025 20:03
6965,Packaging,173,845.53,380.5,99.59,1,Running,1014,1/5/2025 20:04
6966,Inspection,126,1317.78,696.54,95.01,1,Running,1081,1/5/2025 20:05
6967,Wafer_Start,113,1455.45,921.12,88.57,0,Running,1028,1/5/2025 20:06
6968,Photolithography,106,1066.95,869.23,98,3,Running,1086,1/5/2025 20:07
6969,Deposition,168,812.14,986.47,94.42,1,Idle,1099,1/5/2025 20:08
6970,Packaging,163,724.58,100.07,92.24,3,Running,1053,1/5/2025 20:09
6971,Photolithography,197,1113.99,723.48,99.07,1,Running,1065,1/5/2025 20:10
6972,CMP,131,1416.08,659.17,97.01,2,Maintenance,1018,1/5/2025 20:11
6973,Inspection,131,1344.18,687.73,94.1,2,Idle,1054,1/5/2025 20:12
6974,Doping,193,1248.03,750.26,85.06,1,Idle,1012,1/5/2025 20:13
6975,Etching,118,1201.27,671.21,92.99,0,Running,1087,1/5/2025 20:14
6976,CMP,175,1217.2,799.08,99.39,3,Maintenance,1062,1/5/2025 20:15
6977,Doping,153,841.48,699.24,94.35,3,Down,1019,1/5/2025 20:16
6978,Wafer_Start,116,1801.69,664.78,97.32,1,Running,1058,1/5/2025 20:17
6979,Photolithography,148,1452.81,634.92,94.91,0,Running,1075,1/5/2025 20:18
6980,Packaging,110,1487.92,642.44,95.41,1,Running,1021,1/5/2025 20:19
6981,Photolithography,190,1031.92,330.25,95.09,1,Running,1099,1/5/2025 20:20
6982,Etching,121,1154.76,641.97,100,2,Maintenance,1098,1/5/2025 20:21
6983,Packaging,124,1092.27,695.83,95.64,3,Running,1035,1/5/2025 20:22
6984,Etching,144,1229.15,726.08,94.27,0,Running,1066,1/5/2025 20:23
6985,Etching,136,1536.48,509.91,98.25,3,Running,1067,1/5/2025 20:24
6986,Packaging,110,1348.23,665.38,93.16,2,Running,1029,1/5/2025 20:25
6987,Packaging,143,654.05,669.47,96.91,5,Running,1042,1/5/2025 20:26
6988,Packaging,199,1449.98,683.07,97.9,0,Running,1052,1/5/2025 20:27
6989,Etching,187,525.08,500.64,92.45,3,Maintenance,1033,1/5/2025 20:28
6990,Doping,141,1216.76,110.9,94.41,1,Running,1011,1/5/2025 20:29
6991,Doping,182,1100.9,645.3,92.55,5,Running,1099,1/5/2025 20:30
6992,Etching,126,988.94,547.42,97.96,2,Idle,1038,1/5/2025 20:31
6993,CMP,142,558.46,488.05,94.54,1,Running,1000,1/5/2025 20:32
6994,Etching,165,1148.64,628.3,98.62,3,Down,1079,1/5/2025 20:33
6995,Doping,181,1133.02,426.25,100,3,Running,1005,1/5/2025 20:34
6996,Photolithography,132,903.17,908.84,94.79,3,Running,1076,1/5/2025 20:35
6997,Photolithography,101,1192.63,296.92,94.11,1,Maintenance,1099,1/5/2025 20:36
6998,Deposition,193,1040.09,553.27,100,1,Down,1055,1/5/2025 20:37
6999,Photolithography,109,1284.51,544.16,96.43,1,Running,1021,1/5/2025 20:38
7000,Packaging,132,1260.29,350.64,97.76,1,Running,1095,1/5/2025 20:39
7001,Photolithography,168,1258.63,322.63,93,5,Running,1011,1/5/2025 20:40
7002,CMP,198,1553.21,682.08,96.76,2,Running,1097,1/5/2025 20:41
7003,Deposition,123,616.22,1051.73,95.62,1,Running,1047,1/5/2025 20:42
7004,CMP,181,1043.94,362.96,95.68,2,Down,1027,1/5/2025 20:43
7005,Deposition,175,943.52,26.21,94.31,1,Maintenance,1063,1/5/2025 20:44
7006,Inspection,150,1204.55,297.72,98.25,1,Maintenance,1072,1/5/2025 20:45
7007,Doping,171,1524.04,476.25,95.09,1,Idle,1046,1/5/2025 20:46
7008,Inspection,164,1629.12,532.53,94.66,0,Down,1028,1/5/2025 20:47
7009,Inspection,130,984.31,616.51,92.46,1,Down,1088,1/5/2025 20:48
7010,Etching,125,1246.16,751.22,95.83,3,Maintenance,1057,1/5/2025 20:49
7011,Packaging,198,1555.34,430.44,94.31,3,Maintenance,1053,1/5/2025 20:50
7012,Doping,180,765.08,362.11,93.59,5,Idle,1024,1/5/2025 20:51
7013,Etching,160,554,912.51,92.5,2,Running,1036,1/5/2025 20:52
7014,Photolithography,192,1336.03,746.6,93.78,1,Running,1055,1/5/2025 20:53
7015,Etching,190,1404.09,385.3,96.52,1,Running,1019,1/5/2025 20:54
7016,Deposition,183,1022.16,695.77,92.1,2,Running,1002,1/5/2025 20:55
7017,Deposition,146,1493.95,651.13,100,0,Idle,1007,1/5/2025 20:56
7018,CMP,191,1602.82,774.61,93.58,1,Running,1006,1/5/2025 20:57
7019,Etching,142,1220.69,663.66,97.58,2,Running,1077,1/5/2025 20:58
7020,Etching,111,1262.79,796.71,96.84,1,Down,1070,1/5/2025 20:59
7021,Etching,113,923.5,443.33,97.27,1,Maintenance,1050,1/5/2025 21:00
7022,Photolithography,104,1462.54,563.88,92.68,1,Running,1072,1/5/2025 21:01
7023,Inspection,187,1282.64,412,100,2,Idle,1098,1/5/2025 21:02
7024,Photolithography,194,1667.95,480.18,95.2,1,Running,1036,1/5/2025 21:03
7025,Photolithography,131,870.53,580.06,94.77,0,Idle,1014,1/5/2025 21:04
7026,Photolithography,180,1260.53,692.62,96.44,3,Running,1011,1/5/2025 21:05
7027,Packaging,188,1457.35,544.31,100,4,Running,1075,1/5/2025 21:06
7028,Packaging,107,1563.81,733.3,90.51,1,Maintenance,1090,1/5/2025 21:07
7029,Wafer_Start,121,1106.75,640.63,95.55,4,Running,1003,1/5/2025 21:08
7030,Wafer_Start,166,1098.28,550.67,96.29,0,Running,1003,1/5/2025 21:09
7031,Doping,194,1296.59,836,95.25,1,Running,1026,1/5/2025 21:10
7032,Packaging,146,1495.62,579.26,99.2,3,Maintenance,1081,1/5/2025 21:11
7033,Inspection,137,1075.53,419.64,92.77,1,Running,1008,1/5/2025 21:12
7034,Packaging,132,1047.81,629.98,96.07,5,Idle,1027,1/5/2025 21:13
7035,Etching,176,1478.68,427.25,98.19,2,Running,1024,1/5/2025 21:14
7036,Photolithography,148,1178.18,259.46,94.64,2,Running,1040,1/5/2025 21:15
7037,Photolithography,151,797.88,1008.92,96.34,0,Running,1061,1/5/2025 21:16
7038,Deposition,160,1206.01,485.94,93.45,4,Down,1082,1/5/2025 21:17
7039,Inspection,196,1119.7,844.58,95.57,2,Running,1013,1/5/2025 21:18
7040,Inspection,149,1538.08,332.35,96.18,4,Running,1061,1/5/2025 21:19
7041,Inspection,149,970.41,906.75,96.84,2,Running,1014,1/5/2025 21:20
7042,Wafer_Start,157,1322.47,660.55,95.79,1,Running,1004,1/5/2025 21:21
7043,Packaging,192,1248.37,595.72,97.5,2,Running,1058,1/5/2025 21:22
7044,CMP,173,1230.68,632.45,93.03,0,Idle,1039,1/5/2025 21:23
7045,CMP,174,1680.92,481.63,99.25,2,Running,1079,1/5/2025 21:24
7046,Inspection,147,1739.98,539.74,95.36,1,Maintenance,1054,1/5/2025 21:25
7047,Photolithography,101,1410.81,469.24,95.89,1,Idle,1022,1/5/2025 21:26
7048,Packaging,176,1154.63,802.86,96.68,2,Running,1056,1/5/2025 21:27
7049,Etching,178,1277.65,714.49,93.51,3,Idle,1096,1/5/2025 21:28
7050,Deposition,145,1423.81,585.95,95.17,0,Maintenance,1061,1/5/2025 21:29
7051,Doping,141,1271.91,625.54,90.92,2,Maintenance,1068,1/5/2025 21:30
7052,Inspection,108,1322.19,658.8,95.41,2,Running,1070,1/5/2025 21:31
7053,Doping,151,756.86,575.65,96.07,0,Running,1008,1/5/2025 21:32
7054,Inspection,118,1498.86,412.4,97.68,2,Running,1093,1/5/2025 21:33
7055,CMP,135,1762.08,601.76,93.21,3,Running,1056,1/5/2025 21:34
7056,Wafer_Start,137,1381.81,779.79,90.71,2,Maintenance,1004,1/5/2025 21:35
7057,Packaging,159,1267.43,350.21,96.6,5,Running,1057,1/5/2025 21:36
7058,Packaging,171,2265.4,678.49,94.32,1,Running,1043,1/5/2025 21:37
7059,Etching,191,921.54,577.41,98.51,3,Running,1003,1/5/2025 21:38
7060,Etching,161,1584.04,464.48,92.72,1,Running,1002,1/5/2025 21:39
7061,Doping,135,1000.93,830.15,89.83,2,Maintenance,1052,1/5/2025 21:40
7062,CMP,181,1634.58,234.7,97.46,0,Running,1024,1/5/2025 21:41
7063,Packaging,197,716.34,424.36,94.74,2,Running,1048,1/5/2025 21:42
7064,Photolithography,161,1639.13,452.85,97.28,2,Running,1036,1/5/2025 21:43
7065,Packaging,151,1352.49,1009.31,92.57,5,Running,1055,1/5/2025 21:44
7066,Inspection,181,1020.01,1059.01,92.8,4,Running,1008,1/5/2025 21:45
7067,Photolithography,156,879.52,459.22,98.98,4,Running,1023,1/5/2025 21:46
7068,Deposition,116,1523.19,560.41,98.92,3,Running,1048,1/5/2025 21:47
7069,Deposition,159,1963.76,598.14,93.31,3,Idle,1049,1/5/2025 21:48
7070,Etching,171,1283.59,461.85,93.15,1,Running,1053,1/5/2025 21:49
7071,Packaging,118,1109.33,711.23,96.01,1,Running,1001,1/5/2025 21:50
7072,Packaging,133,1484.11,805.87,87.74,1,Down,1071,1/5/2025 21:51
7073,Wafer_Start,111,403.52,687.43,97.45,3,Down,1052,1/5/2025 21:52
7074,Photolithography,149,1712.43,411.72,94.77,1,Running,1093,1/5/2025 21:53
7075,CMP,158,1388.28,465.6,98.04,3,Running,1028,1/5/2025 21:54
7076,Packaging,186,1535.8,551.5,96.81,2,Running,1087,1/5/2025 21:55
7077,Photolithography,125,1417.44,789.59,95.19,0,Running,1065,1/5/2025 21:56
7078,Wafer_Start,136,1457.69,532.47,98.57,2,Idle,1043,1/5/2025 21:57
7079,Photolithography,171,1089.18,591.75,90.45,0,Running,1059,1/5/2025 21:58
7080,Inspection,162,926.81,310.33,98,4,Running,1009,1/5/2025 21:59
7081,Photolithography,164,713.12,826.47,97.17,2,Running,1098,1/5/2025 22:00
7082,Wafer_Start,152,1424.93,486.9,98.59,3,Down,1046,1/5/2025 22:01
7083,CMP,138,820.11,290.4,90.22,1,Idle,1078,1/5/2025 22:02
7084,Wafer_Start,158,1446.42,939.14,95.6,1,Down,1065,1/5/2025 22:03
7085,Packaging,143,1220.44,777.35,93.94,2,Running,1028,1/5/2025 22:04
7086,CMP,173,727.64,571.54,96.82,2,Running,1015,1/5/2025 22:05
7087,CMP,102,934.32,539.31,100,1,Running,1052,1/5/2025 22:06
7088,CMP,186,1809.29,563.91,94.98,3,Running,1042,1/5/2025 22:07
7089,Deposition,188,1433.65,584.96,95.98,1,Maintenance,1018,1/5/2025 22:08
7090,Deposition,160,626.33,834.53,93.51,2,Running,1033,1/5/2025 22:09
7091,Wafer_Start,196,1166.06,328.44,96.19,5,Maintenance,1026,1/5/2025 22:10
7092,CMP,126,1134.6,739.87,97.95,3,Maintenance,1082,1/5/2025 22:11
7093,Wafer_Start,107,1074.05,386.52,97.61,2,Running,1006,1/5/2025 22:12
7094,Packaging,163,485.23,782.77,98.27,1,Down,1033,1/5/2025 22:13
7095,Etching,122,1381.99,278.98,94.45,2,Running,1043,1/5/2025 22:14
7096,CMP,139,1420.7,360.06,93,1,Maintenance,1024,1/5/2025 22:15
7097,Inspection,125,924.1,507.25,92.4,7,Running,1015,1/5/2025 22:16
7098,Doping,152,223.84,657.88,95.69,5,Down,1034,1/5/2025 22:17
7099,CMP,162,1205.23,705.8,93.3,4,Running,1056,1/5/2025 22:18
7100,Inspection,170,1770.61,542.44,93.75,4,Running,1089,1/5/2025 22:19
7101,Inspection,186,1165.56,520.9,99.72,6,Running,1028,1/5/2025 22:20
7102,Inspection,151,872.18,827.18,97.32,2,Running,1065,1/5/2025 22:21
7103,Doping,136,1642.88,353.76,95.91,3,Running,1027,1/5/2025 22:22
7104,Packaging,161,1727.88,977.02,94.19,4,Running,1028,1/5/2025 22:23
7105,CMP,101,1031.45,818.64,97.15,3,Running,1028,1/5/2025 22:24
7106,Wafer_Start,167,1406.72,428.76,93.75,2,Running,1085,1/5/2025 22:25
7107,Deposition,141,1174.98,592.65,98.85,0,Running,1014,1/5/2025 22:26
7108,Photolithography,100,1238.96,673.33,98.15,2,Down,1059,1/5/2025 22:27
7109,Etching,185,1132.01,180.66,97.81,0,Idle,1043,1/5/2025 22:28
7110,Inspection,180,878.46,932.99,93.9,2,Maintenance,1061,1/5/2025 22:29
7111,Packaging,160,841.27,922.49,93.3,0,Running,1017,1/5/2025 22:30
7112,CMP,104,891.95,603.34,100,2,Running,1038,1/5/2025 22:31
7113,Deposition,186,1158.75,989.28,88.24,2,Running,1042,1/5/2025 22:32
7114,CMP,189,1428.38,620.46,98.73,1,Down,1000,1/5/2025 22:33
7115,Inspection,136,1735.22,541.83,93.91,0,Maintenance,1020,1/5/2025 22:34
7116,Etching,168,1276.61,502.64,98.71,3,Down,1001,1/5/2025 22:35
7117,Deposition,151,953.56,521.96,97.77,0,Down,1061,1/5/2025 22:36
7118,CMP,108,1067.39,384.84,94.54,2,Running,1013,1/5/2025 22:37
7119,Inspection,113,1592.88,493.1,91.5,0,Idle,1059,1/5/2025 22:38
7120,Photolithography,195,1748.9,501.85,92.41,0,Idle,1084,1/5/2025 22:39
7121,Wafer_Start,150,836.12,701.6,94.83,2,Down,1065,1/5/2025 22:40
7122,Doping,165,951.31,688.91,91.77,5,Running,1006,1/5/2025 22:41
7123,Wafer_Start,160,1202.41,726.4,96.87,1,Running,1043,1/5/2025 22:42
7124,Packaging,167,1774.6,670.99,98.12,2,Running,1073,1/5/2025 22:43
7125,Deposition,166,1477.95,616.35,100,1,Running,1054,1/5/2025 22:44
7126,Packaging,141,1172.8,622.53,99.75,0,Idle,1072,1/5/2025 22:45
7127,Packaging,136,1421.9,843.81,91.2,0,Running,1032,1/5/2025 22:46
7128,Deposition,186,1512.24,732.88,96.58,1,Running,1017,1/5/2025 22:47
7129,Etching,159,1013.59,436.11,96.15,1,Running,1048,1/5/2025 22:48
7130,Photolithography,190,1076.11,848.68,99.53,1,Running,1043,1/5/2025 22:49
7131,Doping,170,1425.84,712.41,92,3,Down,1068,1/5/2025 22:50
7132,Etching,101,972.59,595.23,95.9,2,Running,1074,1/5/2025 22:51
7133,Inspection,103,1410.22,579.67,93.06,3,Running,1025,1/5/2025 22:52
7134,Photolithography,173,1514.95,420.09,95.32,0,Maintenance,1008,1/5/2025 22:53
7135,Photolithography,187,1106.97,730.43,96.89,1,Running,1074,1/5/2025 22:54
7136,Wafer_Start,150,1094.45,697.71,97.02,3,Running,1057,1/5/2025 22:55
7137,Wafer_Start,151,1052.52,827.25,93.76,1,Running,1015,1/5/2025 22:56
7138,Photolithography,127,1476.66,723.06,93.52,2,Running,1006,1/5/2025 22:57
7139,Doping,179,1605.29,253.2,99.08,0,Maintenance,1023,1/5/2025 22:58
7140,Doping,112,1272.36,796.12,95.15,3,Running,1042,1/5/2025 22:59
7141,Packaging,151,954.32,781.87,95.15,2,Running,1051,1/5/2025 23:00
7142,Deposition,118,1033.74,705.59,91.1,3,Running,1042,1/5/2025 23:01
7143,Packaging,118,1303.61,391.35,93.84,2,Running,1079,1/5/2025 23:02
7144,Deposition,143,544.46,814.67,98.15,0,Idle,1089,1/5/2025 23:03
7145,Packaging,125,691.17,655.26,95.67,0,Maintenance,1017,1/5/2025 23:04
7146,Etching,120,1063.39,522.51,85.62,2,Maintenance,1016,1/5/2025 23:05
7147,Photolithography,185,1638.3,574.03,91.71,1,Down,1064,1/5/2025 23:06
7148,CMP,139,1023.54,756.62,98.58,1,Running,1066,1/5/2025 23:07
7149,CMP,114,645.71,215.64,99.71,2,Running,1047,1/5/2025 23:08
7150,Doping,171,1368.51,877.77,93.68,2,Maintenance,1092,1/5/2025 23:09
7151,Inspection,108,1677.4,708.99,100,2,Running,1052,1/5/2025 23:10
7152,Deposition,155,1213.22,679.21,92.41,3,Down,1094,1/5/2025 23:11
7153,Deposition,157,932.97,542.81,96.32,1,Running,1059,1/5/2025 23:12
7154,Deposition,150,1024,1086.13,94.28,2,Running,1032,1/5/2025 23:13
7155,Deposition,170,870.37,477.48,95.18,4,Idle,1001,1/5/2025 23:14
7156,Doping,102,2030.07,940.46,91.82,0,Running,1008,1/5/2025 23:15
7157,CMP,148,922.68,658,93.58,4,Down,1070,1/5/2025 23:16
7158,Photolithography,148,1263.68,1077.2,97.25,2,Running,1068,1/5/2025 23:17
7159,CMP,107,1096.31,524.05,98.73,3,Running,1053,1/5/2025 23:18
7160,CMP,122,1539.09,361.78,99.24,0,Running,1037,1/5/2025 23:19
7161,Etching,146,1171.64,422.97,94.46,0,Running,1005,1/5/2025 23:20
7162,Etching,121,998.72,408.8,98.04,0,Running,1042,1/5/2025 23:21
7163,Packaging,160,1788.84,557.5,94.87,3,Running,1095,1/5/2025 23:22
7164,Deposition,183,951.86,633.75,95.57,0,Idle,1084,1/5/2025 23:23
7165,Inspection,102,1340.09,492.92,94.94,2,Running,1036,1/5/2025 23:24
7166,Inspection,185,1065.44,829.28,93.38,1,Running,1093,1/5/2025 23:25
7167,Inspection,148,1019.31,603.58,94.71,1,Running,1060,1/5/2025 23:26
7168,Etching,147,821.61,773.57,90.43,1,Running,1007,1/5/2025 23:27
7169,Deposition,137,1028.94,610.97,93.69,2,Running,1086,1/5/2025 23:28
7170,Packaging,159,1260.32,502.2,96.14,0,Running,1057,1/5/2025 23:29
7171,Doping,182,846,539.83,89.76,2,Running,1083,1/5/2025 23:30
7172,CMP,154,1469.36,252.83,87,2,Running,1037,1/5/2025 23:31
7173,Photolithography,128,1254.2,1020.76,93.26,3,Running,1060,1/5/2025 23:32
7174,Wafer_Start,180,842.6,617.19,95.12,1,Down,1009,1/5/2025 23:33
7175,Doping,111,1253.42,545.97,91.62,2,Running,1089,1/5/2025 23:34
7176,Etching,175,1328.84,379.85,94.17,5,Running,1011,1/5/2025 23:35
7177,CMP,177,1343.84,587.48,93.5,2,Down,1052,1/5/2025 23:36
7178,Inspection,117,1184.87,234.21,94.38,0,Running,1011,1/5/2025 23:37
7179,Packaging,186,1399.85,734.92,86.52,3,Running,1043,1/5/2025 23:38
7180,Wafer_Start,194,1040.78,416.56,95.99,2,Running,1020,1/5/2025 23:39
7181,Inspection,176,1060.12,911.33,100,2,Running,1079,1/5/2025 23:40
7182,Packaging,164,1028.7,871.53,92.66,3,Running,1057,1/5/2025 23:41
7183,Etching,153,913.43,419,93.37,1,Maintenance,1024,1/5/2025 23:42
7184,Packaging,182,1187.68,737.29,98.63,2,Down,1096,1/5/2025 23:43
7185,Doping,156,1497.07,945.94,92.36,2,Running,1022,1/5/2025 23:44
7186,Etching,160,834.48,996.94,99.19,3,Running,1015,1/5/2025 23:45
7187,Etching,189,1917.35,831.84,93.81,0,Running,1025,1/5/2025 23:46
7188,CMP,187,781.83,729.3,92.94,4,Running,1013,1/5/2025 23:47
7189,Packaging,155,1322.97,539.21,94.85,2,Maintenance,1066,1/5/2025 23:48
7190,Photolithography,167,1645.03,753.45,89.99,2,Down,1059,1/5/2025 23:49
7191,Packaging,128,1939.87,369.68,95.13,1,Running,1061,1/5/2025 23:50
7192,CMP,197,1420.75,886.71,93.39,2,Maintenance,1087,1/5/2025 23:51
7193,Etching,156,1483.9,1063.05,93.93,1,Running,1014,1/5/2025 23:52
7194,Doping,179,1131.1,508.22,93.74,2,Down,1065,1/5/2025 23:53
7195,Etching,168,1435.79,432.26,95.76,2,Running,1097,1/5/2025 23:54
7196,Inspection,180,1212.47,568.26,91.86,4,Down,1047,1/5/2025 23:55
7197,Inspection,115,1134.96,792.52,93.94,4,Running,1014,1/5/2025 23:56
7198,Photolithography,188,1155.37,638.6,96.86,1,Running,1093,1/5/2025 23:57
7199,CMP,159,1198.71,779.73,94.9,4,Running,1026,1/5/2025 23:58
7200,Photolithography,130,1295.64,606.22,93.22,2,Running,1065,1/5/2025 23:59
7201,Etching,184,729.02,957.94,92.63,1,Running,1030,1/6/2025 0:00
7202,CMP,168,1543.34,766.51,88.17,2,Running,1093,1/6/2025 0:01
7203,Doping,177,1202.22,445.35,94.61,0,Running,1048,1/6/2025 0:02
7204,CMP,129,849.45,252.56,93.62,4,Running,1077,1/6/2025 0:03
7205,CMP,189,1344.92,856.27,96.96,1,Down,1048,1/6/2025 0:04
7206,Inspection,123,1499.22,693.5,94.94,0,Running,1010,1/6/2025 0:05
7207,Photolithography,199,864.84,783.73,94.15,2,Down,1061,1/6/2025 0:06
7208,Photolithography,198,1417.08,857.31,92.46,0,Idle,1062,1/6/2025 0:07
7209,Photolithography,120,1024.91,565.59,95.82,4,Running,1005,1/6/2025 0:08
7210,CMP,104,1209.82,787.47,94.96,5,Idle,1085,1/6/2025 0:09
7211,Inspection,191,1232.29,603.82,96.15,2,Down,1033,1/6/2025 0:10
7212,Etching,181,1136.35,618.52,93.21,0,Running,1013,1/6/2025 0:11
7213,Photolithography,178,1065.17,1011.47,95.13,3,Running,1028,1/6/2025 0:12
7214,Etching,161,1306.92,612.85,96.94,0,Down,1043,1/6/2025 0:13
7215,Etching,134,803.78,355.38,98.86,3,Running,1088,1/6/2025 0:14
7216,Etching,180,1095.48,378.67,100,4,Down,1005,1/6/2025 0:15
7217,CMP,164,630.22,813.89,97.53,0,Running,1018,1/6/2025 0:16
7218,Etching,130,994.29,633.64,96.04,4,Down,1088,1/6/2025 0:17
7219,Doping,139,877.25,579.38,91.37,1,Running,1064,1/6/2025 0:18
7220,Deposition,143,1009.66,660.56,95.87,5,Running,1058,1/6/2025 0:19
7221,CMP,177,1196.42,592.57,99.34,3,Running,1096,1/6/2025 0:20
7222,Doping,175,1351.73,774.76,97.74,2,Running,1050,1/6/2025 0:21
7223,Etching,104,1749.07,499.09,97.97,2,Idle,1045,1/6/2025 0:22
7224,CMP,173,1278.58,763.94,92.87,5,Running,1079,1/6/2025 0:23
7225,CMP,180,724.57,735.23,98.53,0,Running,1033,1/6/2025 0:24
7226,Wafer_Start,148,1001.2,673.34,91.09,3,Running,1044,1/6/2025 0:25
7227,Etching,192,910.67,487.77,92.89,2,Running,1075,1/6/2025 0:26
7228,CMP,147,804.88,829.4,97.38,1,Maintenance,1019,1/6/2025 0:27
7229,Wafer_Start,120,1563.71,862.95,92.07,2,Down,1005,1/6/2025 0:28
7230,Packaging,146,1284.33,262.63,94.62,2,Running,1051,1/6/2025 0:29
7231,Packaging,101,1345.85,674.66,99.09,1,Running,1040,1/6/2025 0:30
7232,Packaging,161,753.13,417.08,95.02,2,Running,1074,1/6/2025 0:31
7233,Wafer_Start,114,1277,580.83,98.83,3,Running,1043,1/6/2025 0:32
7234,Etching,185,1413.2,615.12,96.73,3,Running,1000,1/6/2025 0:33
7235,Deposition,175,1238.35,702.16,100,5,Running,1021,1/6/2025 0:34
7236,CMP,189,1084.22,615.66,96.1,2,Running,1003,1/6/2025 0:35
7237,Etching,156,1598.68,549.93,91.67,3,Running,1078,1/6/2025 0:36
7238,Etching,168,1541.52,690.53,96.23,3,Running,1039,1/6/2025 0:37
7239,CMP,192,1158.22,359.77,99.74,1,Idle,1051,1/6/2025 0:38
7240,Packaging,100,1286.1,568.49,92.42,1,Running,1078,1/6/2025 0:39
7241,Inspection,195,1163.08,583.11,92.2,1,Running,1094,1/6/2025 0:40
7242,Etching,110,722.59,453.85,96.88,1,Running,1026,1/6/2025 0:41
7243,Wafer_Start,133,877.94,265.01,92.35,3,Running,1034,1/6/2025 0:42
7244,Deposition,116,849.9,652.38,95.4,2,Running,1042,1/6/2025 0:43
7245,Deposition,190,1437.23,443.24,97.42,1,Running,1083,1/6/2025 0:44
7246,CMP,163,850.69,383.36,97.79,3,Running,1063,1/6/2025 0:45
7247,Photolithography,158,1059.03,925.91,93.63,1,Running,1051,1/6/2025 0:46
7248,Inspection,178,1282.37,474.22,95.99,0,Running,1000,1/6/2025 0:47
7249,Etching,176,1005.72,474.97,91.55,4,Running,1072,1/6/2025 0:48
7250,Etching,113,1450.29,836.12,91.63,3,Running,1037,1/6/2025 0:49
7251,Etching,141,1161.73,430.41,97.6,1,Maintenance,1097,1/6/2025 0:50
7252,Doping,143,873.61,516.14,100,0,Running,1029,1/6/2025 0:51
7253,Inspection,117,1645.59,380.19,90.35,2,Maintenance,1019,1/6/2025 0:52
